seed,sample_id,rank_full,rank_noLTP,rank_noSTI,ndcg10_full,ndcg10_noLTP,ndcg10_noSTI,overlap10_noLTP,overlap10_noSTI,driver
42,20001/1/151656,1047,1047,276,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20001/4/94688,6363,6363,6267,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20001/8/101794,58,58,207,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20001/10/91481,491,491,315,0.0,0.0,0.0,1.0,0.1,STI-driven
42,20001/13/124771,5776,5776,1071,0.0,0.0,0.0,1.0,0.1,STI-driven
42,20057/3/205163,693,168,3315,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,20057/7/136632,106,202,85,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20057/10/187028,293,68,3051,0.0,0.0,0.0,0.6,0.2,STI-driven
42,20058/8/183056,877,308,3813,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,20058/12/141566,3642,1655,6210,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,20059/5/183056,878,507,2277,0.0,0.0,0.0,0.7,0.5,Jointly-driven
42,20059/8/103896,427,193,2525,0.0,0.0,0.0,0.7,0.2,Jointly-driven
42,20059/17/99910,93,151,175,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,20098/11/205163,505,544,517,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,20098/17/181301,770,850,642,0.0,0.0,0.0,0.8,0.4,STI-driven
42,20112/3/185171,3,8,72,0.5,0.31546487678572877,0.0,0.8,0.0,Jointly-driven
42,20112/12/85082,462,1596,153,0.0,0.0,0.0,0.4,0.1,Jointly-driven
42,20121/7/105589,1102,1489,563,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20191/3/78874,238,238,76,0.0,0.0,0.0,1.0,0.1,STI-driven
42,20191/4/134643,143,143,485,0.0,0.0,0.0,1.0,0.1,STI-driven
42,20191/7/163739,1222,1222,2621,0.0,0.0,0.0,1.0,0.1,STI-driven
42,20191/10/78186,726,726,156,0.0,0.0,0.0,1.0,0.1,STI-driven
42,20191/13/108426,375,375,2340,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20295/7/156293,4466,4466,5363,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20295/7/87541,6474,6474,2649,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20295/8/119062,1489,1489,5789,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20300/9/165308,591,476,2118,0.0,0.0,0.0,0.6,0.0,Jointly-driven
42,20300/11/158006,56,19,2759,0.0,0.0,0.0,0.8,0.0,STI-driven
42,20301/5/85637,360,937,87,0.0,0.0,0.0,0.7,0.3,STI-driven
42,20301/10/196336,1323,1487,1004,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,20378/3/188302,1196,1279,1577,0.0,0.0,0.0,0.8,0.0,STI-driven
42,20378/4/173253,804,505,5654,0.0,0.0,0.0,0.8,0.0,STI-driven
42,20378/14/166069,1123,1076,1434,0.0,0.0,0.0,0.4,0.2,Jointly-driven
42,20379/4/80240,712,712,5232,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20379/8/77161,5242,5242,144,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20379/8/130591,3838,3838,230,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20379/10/90253,2941,2941,175,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20379/14/170060,1138,1138,2111,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20379/14/86168,1854,1854,2472,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20413/4/101775,810,1300,336,0.0,0.0,0.0,0.6,0.1,STI-driven
42,20413/7/77115,2590,3126,2376,0.0,0.0,0.0,0.7,0.0,STI-driven
42,20454/1/89352,5039,4736,3816,0.0,0.0,0.0,0.5,0.0,Jointly-driven
42,20454/6/185065,4994,5099,3313,0.0,0.0,0.0,0.9,0.0,STI-driven
42,20454/10/152496,6049,5269,4624,0.0,0.0,0.0,0.7,0.0,STI-driven
42,20454/11/128167,2685,2290,3721,0.0,0.0,0.0,0.7,0.0,STI-driven
42,20454/16/107407,2723,2188,4392,0.0,0.0,0.0,0.6,0.0,Jointly-driven
42,20454/16/184951,264,216,4040,0.0,0.0,0.0,0.6,0.0,Jointly-driven
42,20458/5/205163,224,250,487,0.0,0.0,0.0,0.6,0.2,STI-driven
42,20458/12/205695,135,58,1395,0.0,0.0,0.0,0.6,0.3,STI-driven
42,20543/10/169419,3,2,45,0.5,0.6309297535714575,0.0,0.7,0.1,STI-driven
42,20548/10/187714,2392,2392,837,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20548/13/104180,2122,2122,64,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20548/16/129416,588,588,848,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20621/4/205163,206,138,425,0.0,0.0,0.0,0.8,0.7,Jointly-driven
42,20621/4/205744,2057,1881,1942,0.0,0.0,0.0,0.8,0.7,Jointly-driven
42,20621/7/205430,32,27,209,0.0,0.0,0.0,0.7,0.7,Jointly-driven
42,20621/7/124848,2028,1310,2926,0.0,0.0,0.0,0.7,0.7,Jointly-driven
42,20639/5/99583,8,4,386,0.31546487678572877,0.43067655807339306,0.0,0.9,0.2,STI-driven
42,20639/7/205817,569,389,2298,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20639/11/136632,139,148,304,0.0,0.0,0.0,1.0,0.2,STI-driven
42,20640/6/204331,24,57,33,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20640/10/166052,765,1053,586,0.0,0.0,0.0,0.3,0.2,Jointly-driven
42,20640/14/90253,352,440,462,0.0,0.0,0.0,0.3,0.2,Jointly-driven
42,20641/5/205163,151,137,178,0.0,0.0,0.0,0.7,0.3,STI-driven
42,20641/8/204974,1,1,15,1.0,1.0,0.0,0.6,0.3,Jointly-driven
42,20641/13/148947,5878,5960,4946,0.0,0.0,0.0,0.9,0.1,STI-driven
42,20641/19/90253,240,279,359,0.0,0.0,0.0,0.9,0.1,STI-driven
42,20641/24/162481,4618,5743,961,0.0,0.0,0.0,1.0,0.1,STI-driven
42,20651/8/204974,1,1,3,1.0,1.0,0.5,0.6,0.5,Jointly-driven
42,20651/10/205163,196,82,733,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,20651/13/136632,32,56,45,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,20651/16/114756,416,645,908,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,20652/4/204331,316,905,14,0.0,0.0,0.0,0.7,0.6,Jointly-driven
42,20652/12/135571,109,156,70,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20660/7/142933,144,359,138,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,20660/12/161313,150,292,181,0.0,0.0,0.0,0.4,0.4,Jointly-driven
42,20660/18/201436,1180,1127,2592,0.0,0.0,0.0,0.5,0.2,Jointly-driven
42,20682/5/101483,6644,6644,3626,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20682/5/115463,5,5,27,0.38685280723454163,0.38685280723454163,0.0,1.0,0.0,STI-driven
42,20682/6/156624,4465,4465,4468,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20686/2/115463,13,5,379,0.0,0.38685280723454163,0.0,0.8,0.5,STI-driven
42,20686/6/181327,284,380,338,0.0,0.0,0.0,0.7,0.5,STI-driven
42,20686/10/137955,1669,938,4487,0.0,0.0,0.0,0.7,0.5,STI-driven
42,20702/5/150957,120,79,2001,0.0,0.0,0.0,0.9,0.3,STI-driven
42,20702/9/86246,655,628,1333,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20702/15/86428,289,331,150,0.0,0.0,0.0,1.0,0.2,STI-driven
42,20706/5/204331,153,180,2377,0.0,0.0,0.0,0.3,0.0,Jointly-driven
42,20706/7/83552,9,11,1299,0.3010299956639812,0.0,0.0,0.4,0.0,Jointly-driven
42,20706/12/204478,66,10,5193,0.0,0.2890648263178879,0.0,0.3,0.0,Jointly-driven
42,20707/2/204468,327,327,6804,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20707/4/204334,27,27,1297,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20707/4/141614,165,165,980,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20707/7/124545,354,354,319,0.0,0.0,0.0,1.0,0.0,STI-driven
42,20709/7/205163,246,178,637,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,20709/11/199831,441,609,265,0.0,0.0,0.0,0.8,0.2,STI-driven
42,20709/11/163398,1075,2220,249,0.0,0.0,0.0,0.8,0.2,STI-driven
42,20709/14/78340,20,21,113,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20709/14/204870,76,119,66,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20712/5/205724,2221,1134,6209,0.0,0.0,0.0,0.9,0.0,STI-driven
42,20712/5/206021,717,263,6637,0.0,0.0,0.0,0.9,0.0,STI-driven
42,20712/7/122604,2,2,925,0.6309297535714575,0.6309297535714575,0.0,0.8,0.0,STI-driven
42,20712/7/84854,31,23,1046,0.0,0.0,0.0,0.8,0.0,STI-driven
42,20713/3/205163,218,165,552,0.0,0.0,0.0,0.8,0.2,STI-driven
42,20713/3/204870,64,104,49,0.0,0.0,0.0,0.8,0.2,STI-driven
42,20713/7/205435,68,216,6,0.0,0.0,0.3562071871080222,0.7,0.2,STI-driven
42,20721/3/192815,96,76,2414,0.0,0.0,0.0,0.4,0.1,Jointly-driven
42,20721/6/83552,1,1,336,1.0,1.0,0.0,0.5,0.1,Jointly-driven
42,20721/8/93013,176,143,1638,0.0,0.0,0.0,0.4,0.1,Jointly-driven
42,20732/5/205435,43,113,8,0.0,0.0,0.31546487678572877,0.6,0.4,Jointly-driven
42,20732/5/163398,320,504,357,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20732/5/127115,24,31,92,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20732/13/159885,197,269,196,0.0,0.0,0.0,0.7,0.0,STI-driven
42,20732/13/205724,1779,2752,939,0.0,0.0,0.0,0.7,0.0,STI-driven
42,20735/10/198562,2065,3083,796,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20735/12/150451,1452,2257,554,0.0,0.0,0.0,0.9,0.1,STI-driven
42,20735/13/178472,361,321,821,0.0,0.0,0.0,0.9,0.1,STI-driven
42,20736/4/187028,1,1,3,1.0,1.0,0.5,0.8,0.5,STI-driven
42,20736/4/204794,2051,2040,1559,0.0,0.0,0.0,0.8,0.5,STI-driven
42,20736/7/99244,52,45,162,0.0,0.0,0.0,0.7,0.5,Jointly-driven
42,20736/10/184418,8,16,4,0.31546487678572877,0.0,0.43067655807339306,0.7,0.4,STI-driven
42,20737/3/83552,1,1,95,1.0,1.0,0.0,0.6,0.0,STI-driven
42,20737/7/148947,5453,5813,3589,0.0,0.0,0.0,0.6,0.0,STI-driven
42,20737/13/78340,9,6,549,0.3010299956639812,0.3562071871080222,0.0,0.8,0.0,STI-driven
42,20737/14/204870,96,259,43,0.0,0.0,0.0,0.8,0.0,STI-driven
42,20741/4/206023,3886,2913,6511,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20741/11/119144,2,3,1,0.6309297535714575,0.5,1.0,0.8,0.2,STI-driven
42,20741/14/177160,6,7,90,0.3562071871080222,0.3333333333333333,0.0,0.9,0.2,STI-driven
42,20757/7/204974,2,1,21,0.6309297535714575,1.0,0.0,0.6,0.4,Jointly-driven
42,20757/10/205163,161,88,565,0.0,0.0,0.0,0.7,0.4,Jointly-driven
42,20761/5/112069,5,5,158,0.38685280723454163,0.38685280723454163,0.0,0.7,0.2,STI-driven
42,20761/8/184098,101,136,92,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,20761/13/78340,17,9,281,0.0,0.3010299956639812,0.0,0.8,0.2,STI-driven
42,20761/13/204870,58,82,79,0.0,0.0,0.0,0.8,0.2,STI-driven
42,20777/15/204974,6,26,8,0.3562071871080222,0.0,0.31546487678572877,0.5,0.2,Jointly-driven
42,20777/17/191200,294,504,274,0.0,0.0,0.0,0.5,0.2,Jointly-driven
42,20778/8/204409,108,215,117,0.0,0.0,0.0,0.8,0.3,STI-driven
42,20778/11/158571,1127,1432,800,0.0,0.0,0.0,0.8,0.3,STI-driven
42,20778/13/150421,191,146,1055,0.0,0.0,0.0,0.9,0.3,STI-driven
42,20778/18/194237,213,194,693,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20778/21/112719,95,237,67,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,20793/18/191200,100,200,124,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20820/1/190692,1911,1890,2088,0.0,0.0,0.0,0.7,0.4,STI-driven
42,20820/3/177922,622,1010,221,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20820/10/159885,13,13,527,0.0,0.0,0.0,0.8,0.0,STI-driven
42,20822/4/185139,209,125,453,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,20822/17/124142,46,90,30,0.0,0.0,0.0,0.7,0.4,Jointly-driven
42,20822/19/139510,452,259,1163,0.0,0.0,0.0,0.7,0.4,Jointly-driven
42,20822/21/129239,3782,3505,3998,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20824/3/175121,11,20,14,0.0,0.0,0.0,0.8,0.2,STI-driven
42,20824/12/184951,131,29,1756,0.0,0.0,0.0,0.4,0.2,Jointly-driven
42,20825/6/135485,93,44,681,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,20825/9/194044,1617,2973,372,0.0,0.0,0.0,0.7,0.1,STI-driven
42,20825/12/170277,5692,6857,183,0.0,0.0,0.0,0.7,0.1,STI-driven
42,20847/2/133249,137,365,94,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,20847/4/83552,4,2,329,0.43067655807339306,0.6309297535714575,0.0,0.5,0.3,Jointly-driven
42,20847/6/78418,178,79,1022,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,20847/7/80336,1877,1516,2987,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,20847/14/108801,27,44,101,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,20848/2/107514,1206,768,1803,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20848/5/108278,458,768,149,0.0,0.0,0.0,0.7,0.3,STI-driven
42,20848/7/128782,761,736,746,0.0,0.0,0.0,0.7,0.4,STI-driven
42,20848/10/82894,107,352,11,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20855/4/152789,1058,1004,1734,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20855/7/77293,27,40,46,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20855/12/169313,5331,5692,4222,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20855/13/131077,6544,6327,6412,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20855/17/78943,5390,5195,5771,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20855/20/108725,6385,5865,6686,0.0,0.0,0.0,0.8,0.2,STI-driven
42,20857/6/141566,1153,1241,1315,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20857/11/122604,6,7,26,0.3562071871080222,0.3333333333333333,0.0,0.7,0.2,STI-driven
42,20857/14/162481,1985,3100,560,0.0,0.0,0.0,0.8,0.3,STI-driven
42,20857/15/184418,26,16,188,0.0,0.0,0.0,0.8,0.3,STI-driven
42,20862/6/193168,378,415,392,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,20862/11/148947,6736,6822,5343,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20863/7/85612,1143,1091,1204,0.0,0.0,0.0,0.8,0.2,STI-driven
42,20863/10/134643,1169,1018,1500,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20863/10/78186,1657,961,3218,0.0,0.0,0.0,0.9,0.2,STI-driven
42,20863/12/108426,600,553,1257,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20863/12/141566,2165,2138,2346,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20863/14/166052,374,362,668,0.0,0.0,0.0,0.7,0.3,Jointly-driven
42,20865/8/173035,2639,2215,4319,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20865/13/189627,2692,2886,3195,0.0,0.0,0.0,0.7,0.4,STI-driven
42,20865/17/184418,7,7,12,0.3333333333333333,0.3333333333333333,0.0,0.7,0.4,STI-driven
42,20868/7/78186,1411,627,4311,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,20868/7/134643,169,53,2154,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,20868/9/141566,1609,577,5255,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,20868/9/108426,1127,1025,2070,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,20868/11/166052,660,717,1034,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,20868/14/162481,714,472,2285,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,20869/5/78340,2,7,5,0.6309297535714575,0.3333333333333333,0.38685280723454163,0.7,0.3,STI-driven
42,20869/7/204870,158,131,434,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20869/11/205163,1112,357,4349,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20871/2/105068,441,289,1499,0.0,0.0,0.0,0.7,0.5,STI-driven
42,20871/6/203730,2630,3251,1189,0.0,0.0,0.0,0.7,0.4,STI-driven
42,20871/8/116824,5414,5369,5015,0.0,0.0,0.0,0.8,0.5,STI-driven
42,20871/16/136983,36,71,44,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20871/19/121678,3173,3526,1565,0.0,0.0,0.0,0.7,0.2,STI-driven
42,20871/22/169487,765,555,1891,0.0,0.0,0.0,0.8,0.2,Jointly-driven
42,20872/4/98088,262,382,167,0.0,0.0,0.0,0.7,0.5,STI-driven
42,20872/4/165438,811,1315,454,0.0,0.0,0.0,0.7,0.5,STI-driven
42,20872/8/184605,1950,1691,1938,0.0,0.0,0.0,0.7,0.5,STI-driven
42,20872/11/189294,3571,3522,2588,0.0,0.0,0.0,0.8,0.6,Jointly-driven
42,20880/6/140704,1914,2269,2187,0.0,0.0,0.0,0.8,0.5,STI-driven
42,20880/14/187147,3218,4467,1408,0.0,0.0,0.0,0.7,0.3,STI-driven
42,20880/15/175969,636,1056,247,0.0,0.0,0.0,0.7,0.3,STI-driven
42,20880/15/84028,6098,6242,4558,0.0,0.0,0.0,0.7,0.3,STI-driven
42,20900/5/125663,1793,1691,3438,0.0,0.0,0.0,0.8,0.3,STI-driven
42,20900/7/171202,229,286,200,0.0,0.0,0.0,0.9,0.3,STI-driven
42,20900/9/90975,4076,3962,4412,0.0,0.0,0.0,0.9,0.3,STI-driven
42,20905/7/171202,199,253,337,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20905/12/144795,1927,1470,2909,0.0,0.0,0.0,0.5,0.2,Jointly-driven
42,20905/16/175165,615,1250,143,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,20909/3/78340,17,17,47,0.0,0.0,0.0,0.9,0.3,STI-driven
42,20909/3/146962,3843,3347,5793,0.0,0.0,0.0,0.9,0.3,STI-driven
42,20909/6/199038,882,902,1250,0.0,0.0,0.0,0.7,0.1,STI-driven
42,20943/7/204974,3,3,30,0.5,0.5,0.0,0.9,0.1,STI-driven
42,20943/9/205163,189,177,314,0.0,0.0,0.0,0.7,0.1,STI-driven
42,20943/17/191200,452,594,347,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20943/21/158903,243,491,139,0.0,0.0,0.0,0.8,0.4,STI-driven
42,20949/5/195012,37,28,277,0.0,0.0,0.0,0.9,0.1,STI-driven
42,20949/8/114633,3781,4342,2239,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20949/11/137424,1720,2816,409,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20949/11/121484,4083,2535,6762,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20964/9/204974,1,1,7,1.0,1.0,0.3333333333333333,0.7,0.6,Jointly-driven
42,20964/15/113701,888,574,3248,0.0,0.0,0.0,0.6,0.1,STI-driven
42,20967/9/78874,650,994,66,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20967/9/113701,2509,2200,3800,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20967/11/124142,375,580,51,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20967/15/191200,465,479,528,0.0,0.0,0.0,0.8,0.4,STI-driven
42,20970/8/191200,226,286,256,0.0,0.0,0.0,0.8,0.3,STI-driven
42,20970/8/204974,1,1,10,1.0,1.0,0.2890648263178879,0.8,0.3,STI-driven
42,20970/9/141566,2301,2966,1070,0.0,0.0,0.0,0.8,0.3,STI-driven
42,20970/11/124142,626,1309,58,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,20970/13/83552,4,4,78,0.43067655807339306,0.43067655807339306,0.0,0.5,0.4,Jointly-driven
42,20970/16/169085,541,363,1606,0.0,0.0,0.0,0.7,0.4,STI-driven
42,20974/5/206020,3769,3441,5004,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,20974/9/205430,104,64,581,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,20974/14/95692,5690,5381,6341,0.0,0.0,0.0,0.8,0.1,STI-driven
42,20995/2/170119,2538,3779,36,0.0,0.0,0.0,0.7,0.0,STI-driven
42,20995/6/154844,31,57,16,0.0,0.0,0.0,0.8,0.0,STI-driven
42,20995/11/204974,62,93,6,0.0,0.0,0.3562071871080222,1.0,0.0,STI-driven
42,20995/17/149543,3526,3632,2062,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21006/11/187028,1,1,57,1.0,1.0,0.0,1.0,0.0,STI-driven
42,21006/14/163704,74,74,1878,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21006/16/205163,1553,1553,23,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21018/2/161723,418,418,59,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21018/2/81234,1992,1992,676,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21018/6/205435,85,85,45,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21019/2/135743,5154,4389,5924,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21019/6/202190,20,43,22,0.0,0.0,0.0,0.6,0.4,Jointly-driven
42,21019/9/151837,1311,1316,1531,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,21019/9/134106,124,75,354,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,21022/5/193368,1472,1275,1953,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21022/9/172109,2930,3056,2333,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21022/12/182709,28,37,66,0.0,0.0,0.0,0.7,0.4,Jointly-driven
42,21024/3/89668,591,603,1253,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21024/3/94056,17,19,734,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21024/5/180224,76,86,1235,0.0,0.0,0.0,0.9,0.0,STI-driven
42,21024/9/112284,1867,2309,720,0.0,0.0,0.0,0.8,0.0,STI-driven
42,21026/8/78186,552,512,1630,0.0,0.0,0.0,1.0,0.2,STI-driven
42,21026/8/143994,3120,2921,5036,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21026/11/180224,84,87,414,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21035/4/121366,48,42,260,0.0,0.0,0.0,0.8,0.3,Jointly-driven
42,21035/4/127525,330,353,550,0.0,0.0,0.0,0.8,0.3,Jointly-driven
42,21035/8/111540,36,60,54,0.0,0.0,0.0,0.4,0.3,Jointly-driven
42,21042/6/205934,3667,3667,1793,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21042/12/149543,758,758,678,0.0,0.0,0.0,1.0,0.1,STI-driven
42,21051/2/161313,7,7,24,0.3333333333333333,0.3333333333333333,0.0,0.8,0.3,Jointly-driven
42,21051/2/148389,1033,537,5939,0.0,0.0,0.0,0.8,0.3,Jointly-driven
42,21051/7/101264,6,9,14,0.3562071871080222,0.3010299956639812,0.0,0.9,0.3,STI-driven
42,21051/7/101794,326,336,436,0.0,0.0,0.0,0.9,0.3,STI-driven
42,21059/10/204870,155,213,161,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,21063/5/183056,267,466,191,0.0,0.0,0.0,0.7,0.6,Jointly-driven
42,21063/13/91332,472,1450,67,0.0,0.0,0.0,0.4,0.6,Jointly-driven
42,21065/4/124485,58,14,1610,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21065/5/191205,246,338,236,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21065/11/136983,134,232,134,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21065/11/78186,918,450,2786,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21073/2/78977,940,836,2524,0.0,0.0,0.0,0.9,0.4,STI-driven
42,21073/4/113068,6924,6924,6921,0.0,0.0,0.0,0.9,0.4,STI-driven
42,21073/5/103175,437,731,148,0.0,0.0,0.0,0.9,0.4,STI-driven
42,21073/8/78201,38,21,772,0.0,0.0,0.0,0.9,0.4,STI-driven
42,21073/11/181447,1076,1174,1746,0.0,0.0,0.0,0.8,0.4,STI-driven
42,21074/8/140749,5,6,166,0.38685280723454163,0.3562071871080222,0.0,0.6,0.1,Jointly-driven
42,21074/14/173253,419,354,1108,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21074/19/135250,20,12,1586,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21075/5/191200,436,816,149,0.0,0.0,0.0,0.7,0.5,Jointly-driven
42,21075/8/83552,39,194,5,0.0,0.0,0.38685280723454163,0.7,0.4,STI-driven
42,21075/15/142069,377,527,670,0.0,0.0,0.0,0.3,0.4,Jointly-driven
42,21075/19/204974,14,35,64,0.0,0.0,0.0,0.4,0.3,Jointly-driven
42,21078/5/83552,2,3,4,0.6309297535714575,0.5,0.43067655807339306,0.7,0.6,Jointly-driven
42,21078/7/204974,1,1,6,1.0,1.0,0.3562071871080222,0.6,0.4,Jointly-driven
42,21078/13/124142,482,1056,105,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21086/7/205934,385,314,1156,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21086/9/206032,6176,5591,6385,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21086/13/141648,450,455,772,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21089/1/205934,312,449,493,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21089/16/78418,42,28,568,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21113/3/139964,921,445,5793,0.0,0.0,0.0,0.4,0.1,Jointly-driven
42,21113/6/82876,4198,3875,4755,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21116/3/155467,691,364,1752,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21116/3/182709,168,92,630,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21116/3/204409,112,104,406,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21116/6/158571,808,1237,491,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21116/7/77066,77,65,412,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21128/6/112346,370,296,879,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21128/9/175843,547,311,2163,0.0,0.0,0.0,0.6,0.0,STI-driven
42,21128/13/159991,1647,1501,2232,0.0,0.0,0.0,0.8,0.0,STI-driven
42,21142/3/188939,358,374,764,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21142/7/195012,38,22,679,0.0,0.0,0.0,0.8,0.0,STI-driven
42,21142/16/147279,657,459,5355,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21169/7/205934,125,87,1175,0.0,0.0,0.0,1.0,0.3,STI-driven
